route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
660-4889,660,"Caboolture Station - Redcliffe via Kippa-Ring",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/660,E463A4,1D1D1D
662-4889,662,"Moreton Downs - Rothwell Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/662,E463A4,1D1D1D
663-4889,663,"Narangba Local Service (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/663,E463A4,1D1D1D
664-4889,664,"Burpengary Local Service (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/664,E463A4,1D1D1D
665-4889,665,"Deception Bay - Rothwell Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/665,E463A4,1D1D1D
667-4889,667,"Morayfield Local Service (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/667,E463A4,1D1D1D
668-4889,668,"Narangba Station - North Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/668,E463A4,1D1D1D
669-4994,669,"Strathpine - Warner via Lawnton",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/669,E463A4,1D1D1D
670-4994,670,"Strathpine - Warner via Warner Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/670,E463A4,1D1D1D
671-4994,671,"Strathpine - Warner",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/671,E463A4,1D1D1D
672-4994,672,"Strathpine - Warner Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/672,E463A4,1D1D1D
673-4994,673,"Strathpine - Joyner",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/673,E463A4,1D1D1D
674-4994,674,"Strathpine - Warner via Bells Pocket",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/674,E463A4,1D1D1D
676-4994,676,"North Lakes - Murrumba Downs via Kallangur",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/676,E463A4,1D1D1D
679-4994,679,"North Lakes - Murrumba Downs via Griffin",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/679,E463A4,1D1D1D
680-5011,680,"Redcliffe - Chermside via North Lakes and Petrie",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/680,E463A4,1D1D1D
681-5011,681,"North Lakes - Mango Hill (Morning Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/681,E463A4,1D1D1D
682-5011,682,"North Lakes - Mango Hill (Afternoon Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/682,E463A4,1D1D1D
683-5011,683,"Dakabin - Kallangur Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/683,E463A4,1D1D1D
684-5011,684,"North Lakes - Kallangur East",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/684,E463A4,1D1D1D
685-5011,685,"North Lakes - Kallangur West",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/685,E463A4,1D1D1D
686-5011,686,"French's Forest - Petrie Station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/686,E463A4,1D1D1D
687-5011,687,"North Lakes - Mango Hill Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/687,E463A4,1D1D1D
688-5011,688,"North Lakes (Clockwise Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/688,E463A4,1D1D1D
689-5011,689,"North Lakes (Anti-Clockwise Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/689,E463A4,1D1D1D
690-5011,690,"Kippa-Ring - Sandgate via Redcliffe",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/690,E463A4,1D1D1D
691-5011,691,"Redcliffe - Sandgate Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/691,E463A4,1D1D1D
694-5011,694,"Kippa-Ring - Redcliffe via Woody Point",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/694,E463A4,1D1D1D
696-5011,696,"Kippa-Ring - Kippa Ring Loop",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/696,E463A4,1D1D1D
698-5011,698,"Redcliffe - Kippa-Ring via Scarborough",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/698,E463A4,1D1D1D
699-5011,699,"Redcliffe - Kippa Ring Station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/699,E463A4,1D1D1D
700-5053,700,"Tweed Heads - West Burleigh",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/700,E463A4,1D1D1D
700-5171,700,"Tweed Heads - West Burleigh",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/700,E463A4,1D1D1D
701-5053,701,"The Pines - Robina station via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/701,E463A4,1D1D1D
701-5171,701,"The Pines - Robina station via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/701,E463A4,1D1D1D
704-5053,704,"Sea World - Helensvale via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/704,E463A4,1D1D1D
704-5171,704,"Sea World - Helensvale via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/704,E463A4,1D1D1D
705-5053,705,"Broadbeach - Seaworld & Main Beach via Surfers",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/705,E463A4,1D1D1D
705-5171,705,"Broadbeach - Seaworld & Main Beach via Surfers",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/705,E463A4,1D1D1D
709-5053,709,"Helensvale station - Hope Island",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/709,E463A4,1D1D1D
709-5171,709,"Helensvale station - Hope Island",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/709,E463A4,1D1D1D
710-5053,710,"Uni-Hospital - Helensvale via Parkwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/710,E463A4,1D1D1D
710-5171,710,"Uni-Hospital - Helensvale via Parkwood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/710,E463A4,1D1D1D
711-5053,711,"Hope Island station - Southport via Runaway Bay",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/711,E463A4,1D1D1D
711-5171,711,"Hope Island station - Southport via Runaway Bay",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/711,E463A4,1D1D1D
712-5053,712,"Southport - Coombabah via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/712,E463A4,1D1D1D
712-5171,712,"Southport - Coombabah via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/712,E463A4,1D1D1D
713-5053,713,"Paradise Point - Southport via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/713,E463A4,1D1D1D
713-5171,713,"Paradise Point - Southport via Harbour Town",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/713,E463A4,1D1D1D
714-5053,714,"Uni-Hospital - Helensvale via Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/714,E463A4,1D1D1D
714-5171,714,"Uni-Hospital - Helensvale via Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/714,E463A4,1D1D1D
715-5053,715,"Southport - Helensvale via Arundel, Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/715,E463A4,1D1D1D
715-5171,715,"Southport - Helensvale via Arundel, Pacific Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/715,E463A4,1D1D1D
716-5053,716,"Studio Village - Helensvale station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/716,E463A4,1D1D1D
716-5171,716,"Studio Village - Helensvale station (Loop)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/716,E463A4,1D1D1D
717-5053,717,"Pacific Pines - Helensvale station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/717,E463A4,1D1D1D
717-5171,717,"Pacific Pines - Helensvale station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/717,E463A4,1D1D1D
718-5053,718,"Santa Barbara - Helensvale via Oyster Cove",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/718,E463A4,1D1D1D
718-5171,718,"Santa Barbara - Helensvale via Oyster Cove",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/718,E463A4,1D1D1D
719-5053,719,"Paradise Point - Southport via Uni-Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/719,E463A4,1D1D1D
719-5171,719,"Paradise Point - Southport via Uni-Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/719,E463A4,1D1D1D
720-5053,720,"Pimpama City - Coomera station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/720,E463A4,1D1D1D
720-5171,720,"Pimpama City - Coomera station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/720,E463A4,1D1D1D
721-5053,721,"Coomera - Pimpama City via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/721,E463A4,1D1D1D
721-5171,721,"Coomera - Pimpama City via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/721,E463A4,1D1D1D
722-5053,722,"Coomera - Pimpama via Coomera Rivers, Dixon",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/722,E463A4,1D1D1D
722-5171,722,"Coomera - Pimpama via Coomera Rivers, Dixon",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/722,E463A4,1D1D1D
723-5053,723,"Coomera - Helensvale via Oxenford",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/723,E463A4,1D1D1D
723-5171,723,"Coomera - Helensvale via Oxenford",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/723,E463A4,1D1D1D
724-5053,724,"Pimpama Sports Hub - Coomera station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/724,E463A4,1D1D1D
724-5171,724,"Pimpama Sports Hub - Coomera station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/724,E463A4,1D1D1D
725-5053,725,"Coomera - Sanctuary Cove via Hope Island station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/725,E463A4,1D1D1D
725-5171,725,"Coomera - Sanctuary Cove via Hope Island station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/725,E463A4,1D1D1D
726-5053,726,"Coomera - Coomera Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/726,E463A4,1D1D1D
726-5171,726,"Coomera - Coomera Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/726,E463A4,1D1D1D
727-5053,727,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/727,E463A4,1D1D1D
727-5171,727,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/727,E463A4,1D1D1D
728-5053,728,"Beenleigh - Ormeau via Yatala, Jacobs Ridge",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/728,E463A4,1D1D1D
728-5171,728,"Beenleigh - Ormeau via Yatala, Jacobs Ridge",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/728,E463A4,1D1D1D
729-5053,729,"Beenleigh - Ormeau via Yatala, Ormeau Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/729,E463A4,1D1D1D
729-5171,729,"Beenleigh - Ormeau via Yatala, Ormeau Hills",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/729,E463A4,1D1D1D
731-5053,731,"Broadbeach - Southport via Isle Capri",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/731,E463A4,1D1D1D
731-5171,731,"Broadbeach - Southport via Isle Capri",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/731,E463A4,1D1D1D
732-5053,732,"Coomera Station - Pimpama station via Pimpama",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/732,E463A4,1D1D1D
732-5171,732,"Coomera Station - Pimpama station via Pimpama",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/732,E463A4,1D1D1D
733-5053,733,"Pimpama station - Jacobs Well",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/733,E463A4,1D1D1D
733-5171,733,"Pimpama station - Jacobs Well",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/733,E463A4,1D1D1D
735-5053,735,"Southport - Nerang station via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/735,E463A4,1D1D1D
735-5171,735,"Southport - Nerang station via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/735,E463A4,1D1D1D
736-5053,736,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/736,E463A4,1D1D1D
736-5171,736,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/736,E463A4,1D1D1D
737-5053,737,"Ashmore - Southport via Southport Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/737,E463A4,1D1D1D
737-5171,737,"Ashmore - Southport via Southport Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/737,E463A4,1D1D1D
738-5053,738,"Broadbeach - Uni-Hospital via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/738,E463A4,1D1D1D
738-5171,738,"Broadbeach - Uni-Hospital via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/738,E463A4,1D1D1D
739-5053,739,"Uni-Hospital - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/739,E463A4,1D1D1D
739-5171,739,"Uni-Hospital - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/739,E463A4,1D1D1D
740-5053,740,"Surfers Paradise - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/740,E463A4,1D1D1D
740-5171,740,"Surfers Paradise - Nerang via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/740,E463A4,1D1D1D
741-5053,741,"Broadbeach - Southport via Ashmore, Keebra Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/741,E463A4,1D1D1D
741-5171,741,"Broadbeach - Southport via Ashmore, Keebra Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/741,E463A4,1D1D1D
742-5053,742,"Molendinar - Southport via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/742,E463A4,1D1D1D
742-5171,742,"Molendinar - Southport via Ashmore",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/742,E463A4,1D1D1D
743-5053,743,"Broadbeach - Nerang via Carrara",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/743,E463A4,1D1D1D
743-5171,743,"Broadbeach - Nerang via Carrara",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/743,E463A4,1D1D1D
744-5053,744,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/744,E463A4,1D1D1D
744-5171,744,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/744,E463A4,1D1D1D
745-5053,745,"Broadbeach - Nerang station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/745,E463A4,1D1D1D
745-5171,745,"Broadbeach - Nerang station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/745,E463A4,1D1D1D
746-5053,746,"Nerang West - Nerang station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/746,E463A4,1D1D1D
746-5171,746,"Nerang West - Nerang station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/746,E463A4,1D1D1D
747-5053,747,"Southport - Robina via Bundall",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/747,E463A4,1D1D1D
747-5171,747,"Southport - Robina via Bundall",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/747,E463A4,1D1D1D
748-5053,748,"Robina - Nerang via Tallai and Gilston",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/748,E463A4,1D1D1D
748-5171,748,"Robina - Nerang via Tallai and Gilston",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/748,E463A4,1D1D1D
749-5053,749,"Clearwater - Nerang station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/749,E463A4,1D1D1D
749-5171,749,"Clearwater - Nerang station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/749,E463A4,1D1D1D
750-5053,750,"Robina - Broadbeach via Bond University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/750,E463A4,1D1D1D
750-5171,750,"Robina - Broadbeach via Bond University",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/750,E463A4,1D1D1D
751-5053,751,"Broadbeach - Robina via Mermaid Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/751,E463A4,1D1D1D
751-5171,751,"Broadbeach - Robina via Mermaid Waters",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/751,E463A4,1D1D1D
752-5053,752,"Broadbeach South station - Robina via Robina Wood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/752,E463A4,1D1D1D
752-5171,752,"Broadbeach South station - Robina via Robina Wood",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/752,E463A4,1D1D1D
753-5053,753,"Broadbeach - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/753,E463A4,1D1D1D
753-5171,753,"Broadbeach - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/753,E463A4,1D1D1D
754-5053,754,"Broadbeach - The Pines via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/754,E463A4,1D1D1D
754-5171,754,"Broadbeach - The Pines via Burleigh Heads",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/754,E463A4,1D1D1D
755-5053,755,"Broadbeach - Robina via Merrimac",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/755,E463A4,1D1D1D
755-5171,755,"Broadbeach - Robina via Merrimac",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/755,E463A4,1D1D1D
756-5053,756,"Broadbeach - West Burleigh via Miami",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/756,E463A4,1D1D1D
756-5171,756,"Broadbeach - West Burleigh via Miami",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/756,E463A4,1D1D1D
757-5053,757,"Reedy Creek - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/757,E463A4,1D1D1D
757-5171,757,"Reedy Creek - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/757,E463A4,1D1D1D
758-5053,758,"Merrimac - Robina via Mudgeeraba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/758,E463A4,1D1D1D
758-5171,758,"Merrimac - Robina via Mudgeeraba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/758,E463A4,1D1D1D
759-5053,759,"Robina - Reedy Creek via Varsity Lakes station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/759,E463A4,1D1D1D
759-5171,759,"Robina - Reedy Creek via Varsity Lakes station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/759,E463A4,1D1D1D
760-5053,760,"Tweed Heads - Robina via Airport, Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/760,E463A4,1D1D1D
760-5171,760,"Tweed Heads - Robina via Airport, Varsity Lakes",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/760,E463A4,1D1D1D
763-5053,763,"Lakewoods - The Pines via Elanora",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/763,E463A4,1D1D1D
763-5171,763,"Lakewoods - The Pines via Elanora",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/763,E463A4,1D1D1D
764-5053,764,"The Pines - Currumbin Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/764,E463A4,1D1D1D
764-5171,764,"The Pines - Currumbin Park",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/764,E463A4,1D1D1D
765-5053,765,"Robina station - Christine Avenue station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/765,E463A4,1D1D1D
765-5171,765,"Robina station - Christine Avenue station",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/765,E463A4,1D1D1D
766-5053,766,"Currumbin Waters - The Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/766,E463A4,1D1D1D
766-5171,766,"Currumbin Waters - The Pines",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/766,E463A4,1D1D1D
767-5053,767,"Tugun - The Pines via Currumbin",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/767,E463A4,1D1D1D
767-5171,767,"Tugun - The Pines via Currumbin",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/767,E463A4,1D1D1D
768-5053,768,"Tweed Heads - The Pines via John Flynn Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/768,E463A4,1D1D1D
768-5171,768,"Tweed Heads - The Pines via John Flynn Hospital",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/768,E463A4,1D1D1D
777-5053,777,"Airport - West Burleigh",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/777,E463A4,1D1D1D
777-5054,777,"Airport - West Burleigh",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/777,E463A4,1D1D1D
9999-4986,9999,"Toorbul - Donnybrook (Shopper Service)",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/9999,E463A4,1D1D1D
BDBR-5075,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5076,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5106,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5110,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5111,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5115,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5117,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5135,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5136,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5137,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5151,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5152,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDBR-5165,BDBR,"Airport - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDCL-5111,BDCL,"Airport - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
BDCL-5115,BDCL,"Airport - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
BDCL-5117,BDCL,"Airport - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
BDCL-5137,BDCL,"Airport - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
BDVL-4997,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDVL-4998,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDVL-5075,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDVL-5076,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDVL-5151,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BDVL-5152,BDVL,"Airport - Varsity Lakes",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BNBR-4997,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNBR-4998,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNBR-5075,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNBR-5076,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNBR-5151,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNBR-5152,BNBR,"Beenleigh - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNFG-4997,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNFG-4998,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNFG-5075,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNFG-5076,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNFG-5151,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNFG-5152,BNFG,"Beenleigh - Ferny Grove",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
BNSH-5075,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
BNSH-5076,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
BNSH-5151,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
BNSH-5152,BNSH,"Beenleigh - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
BRBD-4997,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BRBD-4998,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
BRBD-5075,BRBD,"Brisbane City - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
